2025-12-24T13:19:09.347581518-05:00 - INFO - sending request to server.
2025-12-24T13:19:20.223753896-05:00 - INFO - Received position message for id 0: (218.24121, 2.799999) with velocity vector (5, -5)
2025-12-24T13:19:20.239751956-05:00 - INFO - Received position message for id 0: (218.3212, 2.7200096) with velocity vector (5, -5)
2025-12-24T13:19:20.255754508-05:00 - INFO - Received position message for id 0: (218.40121, 2.6399949) with velocity vector (5, -5)
2025-12-24T13:19:20.271757141-05:00 - INFO - Received position message for id 0: (218.4812, 2.560015) with velocity vector (5, -5)
2025-12-24T13:19:20.287754429-05:00 - INFO - Received position message for id 0: (218.56122, 2.4799967) with velocity vector (5, -5)
2025-12-24T13:19:20.303766489-05:00 - INFO - Received position message for id 0: (218.64122, 2.3999927) with velocity vector (5, -5)
2025-12-24T13:19:20.319755430-05:00 - INFO - Received position message for id 0: (218.7212, 2.3200002) with velocity vector (5, -5)
2025-12-24T13:19:20.335761909-05:00 - INFO - Received position message for id 0: (218.80107, 2.2401395) with velocity vector (5, -5)
2025-12-24T13:19:20.351751343-05:00 - INFO - Received position message for id 0: (218.8812, 2.160015) with velocity vector (5, -5)
2025-12-24T13:19:20.367745573-05:00 - INFO - Received position message for id 0: (218.96109, 2.0801218) with velocity vector (5, -5)
2025-12-24T13:19:20.383847918-05:00 - INFO - Received position message for id 0: (219.04144, 2) with velocity vector (5, 5)
2025-12-24T13:19:20.399766008-05:00 - INFO - Received position message for id 0: (219.12126, 2.079814) with velocity vector (5, 5)
2025-12-24T13:19:20.415753779-05:00 - INFO - Received position message for id 0: (219.20122, 2.1597736) with velocity vector (5, 5)
2025-12-24T13:19:20.431753977-05:00 - INFO - Received position message for id 0: (219.28122, 2.239773) with velocity vector (5, 5)
2025-12-24T13:19:20.447752265-05:00 - INFO - Received position message for id 0: (219.3612, 2.3197625) with velocity vector (5, 5)
2025-12-24T13:19:20.463732023-05:00 - INFO - Received position message for id 0: (219.44107, 2.3996322) with velocity vector (5, 5)
2025-12-24T13:19:20.479756443-05:00 - INFO - Received position message for id 0: (219.52121, 2.4797769) with velocity vector (5, 5)
2025-12-24T13:19:20.495785043-05:00 - INFO - Received position message for id 0: (219.6012, 2.5597677) with velocity vector (5, 5)
2025-12-24T13:19:20.511760303-05:00 - INFO - Received position message for id 0: (219.68109, 2.6396604) with velocity vector (5, 5)
2025-12-24T13:19:20.527770055-05:00 - INFO - Received position message for id 0: (219.76122, 2.7197914) with velocity vector (5, 5)
2025-12-24T13:19:20.543764355-05:00 - INFO - Received position message for id 0: (219.8412, 2.799773) with velocity vector (5, 5)
2025-12-24T13:19:20.559787617-05:00 - INFO - Received position message for id 0: (219.92123, 2.8798091) with velocity vector (5, 5)
2025-12-24T13:19:20.575730482-05:00 - INFO - Received position message for id 0: (220.00105, 2.959629) with velocity vector (5, 5)
2025-12-24T13:19:20.591890087-05:00 - INFO - Received position message for id 0: (220.08156, 3.040127) with velocity vector (5, 5)
2025-12-24T13:19:20.607767650-05:00 - INFO - Received position message for id 0: (220.16127, 3.1198328) with velocity vector (5, 5)
2025-12-24T13:19:20.623751095-05:00 - INFO - Received position message for id 0: (220.24121, 3.1997764) with velocity vector (5, 5)
2025-12-24T13:19:20.639754070-05:00 - INFO - Received position message for id 0: (220.3212, 3.2797663) with velocity vector (5, 5)
2025-12-24T13:19:20.655767632-05:00 - INFO - Received position message for id 0: (220.40123, 3.3597975) with velocity vector (5, 5)
2025-12-24T13:19:20.671803552-05:00 - INFO - Received position message for id 0: (220.48134, 3.4399004) with velocity vector (5, 5)
2025-12-24T13:19:20.687753405-05:00 - INFO - Received position message for id 0: (220.56122, 3.5197873) with velocity vector (5, 5)
2025-12-24T13:19:20.703750869-05:00 - INFO - Received position message for id 0: (220.6412, 3.5997686) with velocity vector (5, 5)
2025-12-24T13:19:20.719751974-05:00 - INFO - Received position message for id 0: (220.7212, 3.679767) with velocity vector (5, 5)
2025-12-24T13:19:20.735754191-05:00 - INFO - Received position message for id 0: (220.8012, 3.7597477) with velocity vector (5, 5)
2025-12-24T13:19:20.751734598-05:00 - INFO - Received position message for id 0: (220.88107, 3.8396325) with velocity vector (5, 5)
2025-12-24T13:19:20.767807249-05:00 - INFO - Received position message for id 0: (220.96135, 3.919904) with velocity vector (5, 5)
2025-12-24T13:19:20.783755528-05:00 - INFO - Received position message for id 0: (221.04123, 3.999779) with velocity vector (5, 5)
2025-12-24T13:19:20.799741100-05:00 - INFO - Received position message for id 0: (221.12111, 4.079654) with velocity vector (5, 5)
2025-12-24T13:19:20.815734178-05:00 - INFO - Received position message for id 0: (221.20108, 4.159632) with velocity vector (5, 5)
2025-12-24T13:19:20.831754261-05:00 - INFO - Received position message for id 0: (221.28122, 4.239769) with velocity vector (5, 5)
2025-12-24T13:19:20.847757898-05:00 - INFO - Received position message for id 0: (221.36122, 4.319773) with velocity vector (5, 5)
2025-12-24T13:19:20.863773359-05:00 - INFO - Received position message for id 0: (221.44127, 4.399814) with velocity vector (5, 5)
2025-12-24T13:19:20.879752350-05:00 - INFO - Received position message for id 0: (221.52122, 4.479771) with velocity vector (5, 5)
2025-12-24T13:19:20.895766312-05:00 - INFO - Received position message for id 0: (221.60124, 4.559795) with velocity vector (5, 5)
2025-12-24T13:19:20.911779144-05:00 - INFO - Received position message for id 0: (221.68124, 4.6398015) with velocity vector (5, 5)
2025-12-24T13:19:20.927775559-05:00 - INFO - Received position message for id 0: (221.76126, 4.719823) with velocity vector (5, 5)
2025-12-24T13:19:20.943767179-05:00 - INFO - Received position message for id 0: (221.84119, 4.7997546) with velocity vector (5, 5)
2025-12-24T13:19:20.959730245-05:00 - INFO - Received position message for id 0: (221.92105, 4.879614) with velocity vector (5, 5)
2025-12-24T13:19:20.975758512-05:00 - INFO - Received position message for id 0: (222.00119, 4.959759) with velocity vector (5, 5)
2025-12-24T13:19:20.991733776-05:00 - INFO - Received position message for id 0: (222.08105, 5.0396295) with velocity vector (5, 5)
2025-12-24T13:19:21.007751753-05:00 - INFO - Received position message for id 0: (222.16118, 5.1197543) with velocity vector (5, 5)
2025-12-24T13:19:21.023758372-05:00 - INFO - Received position message for id 0: (222.24118, 5.199764) with velocity vector (5, 5)
2025-12-24T13:19:21.039773036-05:00 - INFO - Received position message for id 0: (222.32121, 5.279791) with velocity vector (5, 5)
2025-12-24T13:19:21.055735486-05:00 - INFO - Received position message for id 0: (222.40108, 5.3596587) with velocity vector (5, 5)
2025-12-24T13:19:21.071750154-05:00 - INFO - Received position message for id 0: (222.48119, 5.439763) with velocity vector (5, 5)
2025-12-24T13:19:21.087752433-05:00 - INFO - Received position message for id 0: (222.56119, 5.51976) with velocity vector (5, 5)
2025-12-24T13:19:21.103735351-05:00 - INFO - Received position message for id 0: (222.64105, 5.599617) with velocity vector (5, 5)
2025-12-24T13:19:21.119744181-05:00 - INFO - Received position message for id 0: (222.72112, 5.679677) with velocity vector (5, 5)
2025-12-24T13:19:21.135748223-05:00 - INFO - Received position message for id 0: (222.8012, 5.759758) with velocity vector (5, 5)
2025-12-24T13:19:21.151834436-05:00 - INFO - Received position message for id 0: (222.88142, 5.8399878) with velocity vector (5, 5)
2025-12-24T13:19:21.167763551-05:00 - INFO - Received position message for id 0: (222.96126, 5.9198275) with velocity vector (5, 5)
2025-12-24T13:19:21.183749081-05:00 - INFO - Received position message for id 0: (223.0412, 5.999773) with velocity vector (5, 5)
2025-12-24T13:19:21.199749854-05:00 - INFO - Received position message for id 0: (223.1212, 6.079775) with velocity vector (5, 5)
2025-12-24T13:19:21.215763381-05:00 - INFO - Received position message for id 0: (223.20119, 6.159766) with velocity vector (5, 5)
2025-12-24T13:19:21.231746929-05:00 - INFO - Received position message for id 0: (223.28117, 6.23975) with velocity vector (5, 5)
2025-12-24T13:19:21.247732228-05:00 - INFO - Received position message for id 0: (223.36105, 6.319633) with velocity vector (5, 5)
2025-12-24T13:19:21.263752376-05:00 - INFO - Received position message for id 0: (223.4412, 6.399775) with velocity vector (5, 5)
2025-12-24T13:19:21.279769963-05:00 - INFO - Received position message for id 0: (223.52122, 6.47981) with velocity vector (5, 5)
2025-12-24T13:19:21.295730627-05:00 - INFO - Received position message for id 0: (223.60104, 6.559632) with velocity vector (5, 5)
2025-12-24T13:19:21.311758324-05:00 - INFO - Received position message for id 0: (223.68118, 6.639764) with velocity vector (5, 5)
2025-12-24T13:19:21.327754592-05:00 - INFO - Received position message for id 0: (223.7612, 6.719775) with velocity vector (5, 5)
2025-12-24T13:19:21.343767547-05:00 - INFO - Received position message for id 0: (223.8412, 6.799781) with velocity vector (5, 5)
2025-12-24T13:19:21.359753421-05:00 - INFO - Received position message for id 0: (223.92119, 6.879772) with velocity vector (5, 5)
2025-12-24T13:19:21.375750692-05:00 - INFO - Received position message for id 0: (224.00117, 6.9597645) with velocity vector (5, 5)
2025-12-24T13:19:21.391765935-05:00 - INFO - Received position message for id 0: (224.08119, 7.039786) with velocity vector (5, 5)
2025-12-24T13:19:21.407780634-05:00 - INFO - Received position message for id 0: (224.16125, 7.119854) with velocity vector (5, 5)
2025-12-24T13:19:21.423764583-05:00 - INFO - Received position message for id 0: (224.24117, 7.199762) with velocity vector (5, 5)
2025-12-24T13:19:21.439757674-05:00 - INFO - Received position message for id 0: (224.32118, 7.279779) with velocity vector (5, 5)
2025-12-24T13:19:21.455751498-05:00 - INFO - Received position message for id 0: (224.40117, 7.359764) with velocity vector (5, 5)
2025-12-24T13:19:21.471761142-05:00 - INFO - Received position message for id 0: (224.4812, 7.4398007) with velocity vector (5, 5)
2025-12-24T13:19:21.487753172-05:00 - INFO - Received position message for id 0: (224.56117, 7.519772) with velocity vector (5, 5)
2025-12-24T13:19:21.503753417-05:00 - INFO - Received position message for id 0: (224.64117, 7.5997715) with velocity vector (5, 5)
2025-12-24T13:19:21.519753205-05:00 - INFO - Received position message for id 0: (224.72119, 7.6797833) with velocity vector (5, 5)
2025-12-24T13:19:21.535728834-05:00 - INFO - Received position message for id 0: (224.80104, 7.7596393) with velocity vector (5, 5)
2025-12-24T13:19:21.551746373-05:00 - INFO - Received position message for id 0: (224.8811, 7.8397093) with velocity vector (5, 5)
2025-12-24T13:19:21.567764720-05:00 - INFO - Received position message for id 0: (224.96117, 7.9197707) with velocity vector (5, 5)
2025-12-24T13:19:21.583749592-05:00 - INFO - Received position message for id 0: (225.04115, 7.9997516) with velocity vector (5, 5)
2025-12-24T13:19:21.599753612-05:00 - INFO - Received position message for id 0: (225.12108, 8.079671) with velocity vector (5, 5)
2025-12-24T13:19:21.615765783-05:00 - INFO - Received position message for id 0: (225.20117, 8.159765) with velocity vector (5, 5)
2025-12-24T13:19:21.631746199-05:00 - INFO - Received position message for id 0: (225.28104, 8.239635) with velocity vector (5, 5)
2025-12-24T13:19:21.647753577-05:00 - INFO - Received position message for id 0: (225.36118, 8.31977) with velocity vector (5, 5)
2025-12-24T13:19:21.663755728-05:00 - INFO - Received position message for id 0: (225.44118, 8.399773) with velocity vector (5, 5)
2025-12-24T13:19:21.679734638-05:00 - INFO - Received position message for id 0: (225.52104, 8.479631) with velocity vector (5, 5)
2025-12-24T13:19:21.695752905-05:00 - INFO - Received position message for id 0: (225.60118, 8.55977) with velocity vector (5, 5)
2025-12-24T13:19:21.711722651-05:00 - INFO - Received position message for id 0: (225.68103, 8.63962) with velocity vector (5, 5)
2025-12-24T13:19:21.727755971-05:00 - INFO - Received position message for id 0: (225.7612, 8.719785) with velocity vector (5, 5)
2025-12-24T13:19:21.743751905-05:00 - INFO - Received position message for id 0: (225.84117, 8.799764) with velocity vector (5, 5)
2025-12-24T13:19:21.759763825-05:00 - INFO - Received position message for id 0: (225.9212, 8.879793) with velocity vector (5, 5)
2025-12-24T13:19:21.775758633-05:00 - INFO - Received position message for id 0: (226.00117, 8.959763) with velocity vector (5, 5)
2025-12-24T13:19:21.791740696-05:00 - INFO - Received position message for id 0: (226.08109, 9.03967) with velocity vector (5, 5)
2025-12-24T13:19:21.807742364-05:00 - INFO - Received position message for id 0: (226.16116, 9.119745) with velocity vector (5, 5)
2025-12-24T13:19:21.823762566-05:00 - INFO - Received position message for id 0: (226.2412, 9.199781) with velocity vector (5, 5)
2025-12-24T13:19:21.839771865-05:00 - INFO - Received position message for id 0: (226.32121, 9.2797985) with velocity vector (5, 5)
2025-12-24T13:19:21.855744274-05:00 - INFO - Received position message for id 0: (226.4011, 9.359675) with velocity vector (5, 5)
2025-12-24T13:19:21.871769833-05:00 - INFO - Received position message for id 0: (226.4812, 9.439789) with velocity vector (5, 5)
2025-12-24T13:19:21.887758784-05:00 - INFO - Received position message for id 0: (226.56119, 9.519776) with velocity vector (5, 5)
2025-12-24T13:19:21.903901954-05:00 - INFO - Received position message for id 0: (226.64156, 9.6001425) with velocity vector (5, 5)
2025-12-24T13:19:21.919751244-05:00 - INFO - Received position message for id 0: (226.72113, 9.679717) with velocity vector (5, 5)
2025-12-24T13:19:21.935746680-05:00 - INFO - Received position message for id 0: (226.80118, 9.7597685) with velocity vector (5, 5)
2025-12-24T13:19:21.951753613-05:00 - INFO - Received position message for id 0: (226.8812, 9.8397875) with velocity vector (5, 5)
2025-12-24T13:19:21.967756943-05:00 - INFO - Received position message for id 0: (226.96118, 9.919778) with velocity vector (5, 5)
2025-12-24T13:19:21.983762567-05:00 - INFO - Received position message for id 0: (227.04118, 9.999774) with velocity vector (5, 5)
2025-12-24T13:19:21.999805132-05:00 - INFO - Received position message for id 0: (227.12134, 10.079922) with velocity vector (5, 5)
2025-12-24T13:19:22.015749786-05:00 - INFO - Received position message for id 0: (227.20119, 10.159774) with velocity vector (5, 5)
2025-12-24T13:19:22.031776478-05:00 - INFO - Received position message for id 0: (227.2811, 10.239685) with velocity vector (5, 5)
2025-12-24T13:19:22.047774617-05:00 - INFO - Received position message for id 0: (227.36122, 10.319813) with velocity vector (5, 5)
2025-12-24T13:19:22.063761389-05:00 - INFO - Received position message for id 0: (227.44109, 10.399675) with velocity vector (5, 5)
2025-12-24T13:19:22.079802926-05:00 - INFO - Received position message for id 0: (227.5213, 10.479887) with velocity vector (5, 5)
2025-12-24T13:19:22.095754499-05:00 - INFO - Received position message for id 0: (227.60118, 10.55977) with velocity vector (5, 5)
2025-12-24T13:19:22.111751796-05:00 - INFO - Received position message for id 0: (227.68118, 10.639764) with velocity vector (5, 5)
2025-12-24T13:19:22.127740540-05:00 - INFO - Received position message for id 0: (227.7611, 10.719676) with velocity vector (5, 5)
2025-12-24T13:19:22.143769916-05:00 - INFO - Received position message for id 0: (227.8412, 10.799791) with velocity vector (5, 5)
2025-12-24T13:19:22.159752738-05:00 - INFO - Received position message for id 0: (227.92119, 10.879773) with velocity vector (5, 5)
2025-12-24T13:19:22.175757820-05:00 - INFO - Received position message for id 0: (228.0011, 10.959683) with velocity vector (5, 5)
2025-12-24T13:19:22.191763577-05:00 - INFO - Received position message for id 0: (228.08118, 11.039766) with velocity vector (5, 5)
2025-12-24T13:19:22.207752738-05:00 - INFO - Received position message for id 0: (228.16118, 11.119761) with velocity vector (5, 5)
2025-12-24T13:19:22.223758576-05:00 - INFO - Received position message for id 0: (228.24118, 11.19977) with velocity vector (5, 5)
2025-12-24T13:19:22.239774625-05:00 - INFO - Received position message for id 0: (228.32112, 11.279711) with velocity vector (5, 5)
2025-12-24T13:19:22.255730845-05:00 - INFO - Received position message for id 0: (228.40103, 11.359618) with velocity vector (5, 5)
2025-12-24T13:19:22.271754996-05:00 - INFO - Received position message for id 0: (228.48119, 11.43977) with velocity vector (5, 5)
2025-12-24T13:19:22.287831305-05:00 - INFO - Received position message for id 0: (228.56137, 11.519959) with velocity vector (5, 5)
2025-12-24T13:19:22.303763924-05:00 - INFO - Received position message for id 0: (228.6412, 11.599796) with velocity vector (5, 5)
2025-12-24T13:19:22.319774584-05:00 - INFO - Received position message for id 0: (228.72116, 11.679746) with velocity vector (5, 5)
2025-12-24T13:19:22.335735547-05:00 - INFO - Received position message for id 0: (228.80106, 11.759639) with velocity vector (5, 5)
2025-12-24T13:19:22.351807467-05:00 - INFO - Received position message for id 0: (228.88132, 11.839903) with velocity vector (5, 5)
2025-12-24T13:19:22.367752168-05:00 - INFO - Received position message for id 0: (228.96118, 11.919768) with velocity vector (5, 5)
2025-12-24T13:19:22.383730712-05:00 - INFO - Received position message for id 0: (229.04105, 11.999627) with velocity vector (5, 5)
2025-12-24T13:19:22.399809868-05:00 - INFO - Received position message for id 0: (229.12134, 12.079923) with velocity vector (5, 5)
2025-12-24T13:19:22.415755027-05:00 - INFO - Received position message for id 0: (229.2012, 12.159781) with velocity vector (5, 5)
2025-12-24T13:19:22.431763732-05:00 - INFO - Received position message for id 0: (229.2812, 12.239782) with velocity vector (5, 5)
2025-12-24T13:19:22.447747099-05:00 - INFO - Received position message for id 0: (229.36118, 12.319755) with velocity vector (5, 5)
2025-12-24T13:19:22.463756061-05:00 - INFO - Received position message for id 0: (229.4412, 12.399772) with velocity vector (5, 5)
2025-12-24T13:19:22.479773776-05:00 - INFO - Received position message for id 0: (229.52122, 12.479799) with velocity vector (5, 5)
2025-12-24T13:19:22.495751794-05:00 - INFO - Received position message for id 0: (229.60109, 12.559667) with velocity vector (5, 5)
2025-12-24T13:19:22.511767435-05:00 - INFO - Received position message for id 0: (229.68118, 12.639755) with velocity vector (5, 5)
2025-12-24T13:19:22.527763226-05:00 - INFO - Received position message for id 0: (229.7612, 12.719767) with velocity vector (5, 5)
2025-12-24T13:19:22.543747979-05:00 - INFO - Received position message for id 0: (229.84113, 12.799698) with velocity vector (5, 5)
2025-12-24T13:19:22.559747576-05:00 - INFO - Received position message for id 0: (229.92119, 12.879753) with velocity vector (5, 5)
2025-12-24T13:19:22.575745462-05:00 - INFO - Received position message for id 0: (230.00108, 12.959643) with velocity vector (5, 5)
2025-12-24T13:19:22.591750999-05:00 - INFO - Received position message for id 0: (230.08119, 13.039758) with velocity vector (5, 5)
2025-12-24T13:19:22.607752051-05:00 - INFO - Received position message for id 0: (230.16121, 13.119772) with velocity vector (5, 5)
2025-12-24T13:19:22.623763538-05:00 - INFO - Received position message for id 0: (230.24123, 13.199793) with velocity vector (5, 5)
2025-12-24T13:19:22.639795588-05:00 - INFO - Received position message for id 0: (230.32132, 13.279883) with velocity vector (5, 5)
2025-12-24T13:19:22.655753194-05:00 - INFO - Received position message for id 0: (230.4012, 13.35977) with velocity vector (5, 5)
2025-12-24T13:19:22.671758095-05:00 - INFO - Received position message for id 0: (230.48111, 13.439681) with velocity vector (5, 5)
2025-12-24T13:19:22.687767821-05:00 - INFO - Received position message for id 0: (230.56119, 13.519764) with velocity vector (5, 5)
2025-12-24T13:19:22.703888204-05:00 - INFO - Received position message for id 0: (230.64151, 13.600092) with velocity vector (5, 5)
2025-12-24T13:19:22.719758597-05:00 - INFO - Received position message for id 0: (230.72119, 13.679767) with velocity vector (5, 5)
2025-12-24T13:19:22.735755108-05:00 - INFO - Received position message for id 0: (230.8012, 13.759769) with velocity vector (5, 5)
2025-12-24T13:19:22.751753754-05:00 - INFO - Received position message for id 0: (230.88121, 13.839787) with velocity vector (5, 5)
2025-12-24T13:19:22.767759414-05:00 - INFO - Received position message for id 0: (230.96118, 13.919765) with velocity vector (5, 5)
2025-12-24T13:19:22.783754131-05:00 - INFO - Received position message for id 0: (231.04118, 13.999775) with velocity vector (5, 5)
2025-12-24T13:19:22.799812565-05:00 - INFO - Received position message for id 0: (231.12135, 14.07994) with velocity vector (5, 5)
2025-12-24T13:19:22.815754912-05:00 - INFO - Received position message for id 0: (231.2012, 14.159789) with velocity vector (5, 5)
2025-12-24T13:19:22.831768298-05:00 - INFO - Received position message for id 0: (231.28122, 14.239813) with velocity vector (5, 5)
2025-12-24T13:19:22.847805142-05:00 - INFO - Received position message for id 0: (231.36128, 14.319878) with velocity vector (5, 5)
2025-12-24T13:19:22.863750597-05:00 - INFO - Received position message for id 0: (231.44118, 14.399772) with velocity vector (5, 5)
2025-12-24T13:19:22.879809366-05:00 - INFO - Received position message for id 0: (231.52132, 14.479913) with velocity vector (5, 5)
2025-12-24T13:19:22.895755684-05:00 - INFO - Received position message for id 0: (231.6012, 14.559786) with velocity vector (5, 5)
2025-12-24T13:19:22.911772605-05:00 - INFO - Received position message for id 0: (231.68123, 14.639824) with velocity vector (5, 5)
2025-12-24T13:19:22.927760536-05:00 - INFO - Received position message for id 0: (231.76108, 14.719669) with velocity vector (5, 5)
2025-12-24T13:19:22.943767758-05:00 - INFO - Received position message for id 0: (231.8412, 14.799788) with velocity vector (5, 5)
2025-12-24T13:19:22.959826027-05:00 - INFO - Received position message for id 0: (231.92137, 14.879961) with velocity vector (5, 5)
2025-12-24T13:19:22.975756723-05:00 - INFO - Received position message for id 0: (232.00117, 14.959767) with velocity vector (5, 5)
2025-12-24T13:19:22.991752688-05:00 - INFO - Received position message for id 0: (232.08118, 15.039775) with velocity vector (5, 5)
2025-12-24T13:19:23.007753519-05:00 - INFO - Received position message for id 0: (232.16107, 15.119671) with velocity vector (5, 5)
2025-12-24T13:19:23.023765229-05:00 - INFO - Received position message for id 0: (232.24117, 15.199764) with velocity vector (5, 5)
2025-12-24T13:19:23.039805477-05:00 - INFO - Received position message for id 0: (232.32127, 15.279879) with velocity vector (5, 5)
2025-12-24T13:19:23.055755418-05:00 - INFO - Received position message for id 0: (232.40117, 15.3597765) with velocity vector (5, 5)
2025-12-24T13:19:23.071747960-05:00 - INFO - Received position message for id 0: (232.48106, 15.439675) with velocity vector (5, 5)
2025-12-24T13:19:23.087732124-05:00 - INFO - Received position message for id 0: (232.56102, 15.519631) with velocity vector (5, 5)
2025-12-24T13:19:23.103750396-05:00 - INFO - Received position message for id 0: (232.64114, 15.59976) with velocity vector (5, 5)
2025-12-24T13:19:23.119803537-05:00 - INFO - Received position message for id 0: (232.72115, 15.679769) with velocity vector (5, 5)
2025-12-24T13:19:23.135749683-05:00 - INFO - Received position message for id 0: (232.80112, 15.759746) with velocity vector (5, 5)
2025-12-24T13:19:23.151751776-05:00 - INFO - Received position message for id 0: (232.88113, 15.839768) with velocity vector (5, 5)
2025-12-24T13:19:23.167752676-05:00 - INFO - Received position message for id 0: (232.96114, 15.919771) with velocity vector (5, 5)
2025-12-24T13:19:23.183753021-05:00 - INFO - Received position message for id 0: (233.04114, 15.99977) with velocity vector (5, 5)
2025-12-24T13:19:23.199808685-05:00 - INFO - Received position message for id 0: (233.1212, 16.079832) with velocity vector (5, 5)
2025-12-24T13:19:23.215752313-05:00 - INFO - Received position message for id 0: (233.20113, 16.159756) with velocity vector (5, 5)
2025-12-24T13:19:23.231756004-05:00 - INFO - Received position message for id 0: (233.28104, 16.239672) with velocity vector (5, 5)
2025-12-24T13:19:23.247773999-05:00 - INFO - Received position message for id 0: (233.36116, 16.319794) with velocity vector (5, 5)
2025-12-24T13:19:23.263766776-05:00 - INFO - Received position message for id 0: (233.44115, 16.39978) with velocity vector (5, 5)
2025-12-24T13:19:23.279732867-05:00 - INFO - Received position message for id 0: (233.52098, 16.47962) with velocity vector (5, 5)
2025-12-24T13:19:23.295756772-05:00 - INFO - Received position message for id 0: (233.60106, 16.55969) with velocity vector (5, 5)
2025-12-24T13:19:23.311789404-05:00 - INFO - Received position message for id 0: (233.68114, 16.639772) with velocity vector (5, 5)
2025-12-24T13:19:23.327787685-05:00 - INFO - Received position message for id 0: (233.76097, 16.719612) with velocity vector (5, 5)
2025-12-24T13:19:23.343748515-05:00 - INFO - Received position message for id 0: (233.84105, 16.79969) with velocity vector (5, 5)
2025-12-24T13:19:23.359771840-05:00 - INFO - Received position message for id 0: (233.92114, 16.879791) with velocity vector (5, 5)
2025-12-24T13:19:23.375754120-05:00 - INFO - Received position message for id 0: (234.00099, 16.95964) with velocity vector (5, 5)
2025-12-24T13:19:23.391762030-05:00 - INFO - Received position message for id 0: (234.0811, 17.039747) with velocity vector (5, 5)
2025-12-24T13:19:23.407760574-05:00 - INFO - Received position message for id 0: (234.16109, 17.119734) with velocity vector (5, 5)
2025-12-24T13:19:23.423761409-05:00 - INFO - Received position message for id 0: (234.24112, 17.199766) with velocity vector (5, 5)
2025-12-24T13:19:23.439775099-05:00 - INFO - Received position message for id 0: (234.32114, 17.279781) with velocity vector (5, 5)
2025-12-24T13:19:23.455752730-05:00 - INFO - Received position message for id 0: (234.40112, 17.359764) with velocity vector (5, 5)
2025-12-24T13:19:23.471753234-05:00 - INFO - Received position message for id 0: (234.48112, 17.439768) with velocity vector (5, 5)
2025-12-24T13:19:23.487752865-05:00 - INFO - Received position message for id 0: (234.56113, 17.519766) with velocity vector (5, 5)
2025-12-24T13:19:23.503751017-05:00 - INFO - Received position message for id 0: (234.64113, 17.599773) with velocity vector (5, 5)
2025-12-24T13:19:23.519729976-05:00 - INFO - Received position message for id 0: (234.72098, 17.679628) with velocity vector (5, 5)
2025-12-24T13:19:23.535728423-05:00 - INFO - Received position message for id 0: (234.80096, 17.75962) with velocity vector (5, 5)
2025-12-24T13:19:23.551752781-05:00 - INFO - Received position message for id 0: (234.88112, 17.839771) with velocity vector (5, 5)
2025-12-24T13:19:23.567749512-05:00 - INFO - Received position message for id 0: (234.9611, 17.919764) with velocity vector (5, 5)
2025-12-24T13:19:23.583989967-05:00 - INFO - Received position message for id 0: (235.04172, 18.000381) with velocity vector (5, 5)
2025-12-24T13:19:23.604708735-05:00 - INFO - Received position message for id 0: (235.12128, 18.079948) with velocity vector (5, 5)
2025-12-24T13:19:23.619070967-05:00 - INFO - Received position message for id 0: (235.20111, 18.159782) with velocity vector (5, 5)
2025-12-24T13:19:23.631748259-05:00 - INFO - Received position message for id 0: (235.2811, 18.239775) with velocity vector (5, 5)
2025-12-24T13:19:23.647749095-05:00 - INFO - Received position message for id 0: (235.3611, 18.319782) with velocity vector (5, 5)
2025-12-24T13:19:23.663758110-05:00 - INFO - Received position message for id 0: (235.4411, 18.399778) with velocity vector (5, 5)
2025-12-24T13:19:23.679764322-05:00 - INFO - Received position message for id 0: (235.5211, 18.47978) with velocity vector (5, 5)
2025-12-24T13:19:23.695751312-05:00 - INFO - Received position message for id 0: (235.60109, 18.559772) with velocity vector (5, 5)
2025-12-24T13:19:23.711756516-05:00 - INFO - Received position message for id 0: (235.6811, 18.63979) with velocity vector (5, 5)
2025-12-24T13:19:23.727750772-05:00 - INFO - Received position message for id 0: (235.7611, 18.719774) with velocity vector (5, 5)
2025-12-24T13:19:23.743768081-05:00 - INFO - Received position message for id 0: (235.84113, 18.799809) with velocity vector (5, 5)
2025-12-24T13:19:23.759818022-05:00 - INFO - Received position message for id 0: (235.9211, 18.879774) with velocity vector (5, 5)
2025-12-24T13:19:23.775729663-05:00 - INFO - Received position message for id 0: (236.00093, 18.959606) with velocity vector (5, 5)
2025-12-24T13:19:23.791772878-05:00 - INFO - Received position message for id 0: (236.08112, 19.039785) with velocity vector (5, 5)
2025-12-24T13:19:23.807737-05:00 - INFO - Received position message for id 0: (236.16096, 19.119638) with velocity vector (5, 5)
2025-12-24T13:19:23.823752641-05:00 - INFO - Received position message for id 0: (236.24107, 19.199755) with velocity vector (5, 5)
2025-12-24T13:19:23.839737112-05:00 - INFO - Received position message for id 0: (236.32095, 19.279629) with velocity vector (5, 5)
2025-12-24T13:19:23.855755635-05:00 - INFO - Received position message for id 0: (236.4011, 19.359772) with velocity vector (5, 5)
2025-12-24T13:19:23.871759555-05:00 - INFO - Received position message for id 0: (236.4811, 19.43977) with velocity vector (5, 5)
2025-12-24T13:19:23.887785563-05:00 - INFO - Received position message for id 0: (236.56108, 19.519756) with velocity vector (5, 5)
2025-12-24T13:19:23.903733173-05:00 - INFO - Received position message for id 0: (236.64095, 19.599625) with velocity vector (5, 5)
2025-12-24T13:19:23.919764546-05:00 - INFO - Received position message for id 0: (236.72102, 19.6797) with velocity vector (5, 5)
